customer_id,tenure,monthly_charges,total_charges,contract_type,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,payment_method,paperless_billing,senior_citizen,partner,dependents,phone_service,multiple_lines,churn
CUST_00409,12,73.4242205976445,3810.170019977601,Month-to-month,Fiber optic,0,0,1,0,1,1,Electronic check,1,0,1,1,1,1,0
CUST_00410,67,108.25334858196,3658.6758830967647,One year,Fiber optic,1,0,1,1,1,0,Bank transfer,1,0,1,1,1,0,0
CUST_00411,65,28.25085344404213,3836.4736341545304,Month-to-month,Fiber optic,0,0,1,0,0,1,Mailed check,1,0,1,0,1,0,1
CUST_00412,33,102.45140468968339,5017.905596264987,Month-to-month,Fiber optic,0,0,0,1,1,1,Credit card,0,0,1,0,1,1,1
CUST_00413,40,55.78013509282714,3810.9757276264017,Month-to-month,Fiber optic,1,0,0,0,1,0,Electronic check,1,0,0,0,1,0,1
CUST_00414,43,52.209470221933536,3634.998316447417,Month-to-month,DSL,0,0,1,0,1,1,Electronic check,1,1,1,0,1,1,0
CUST_00415,44,117.74663863147858,3846.878521406958,Month-to-month,DSL,1,1,0,1,0,1,Bank transfer,1,0,1,1,1,0,1
CUST_00416,29,40.08590898622941,4767.852786041228,Month-to-month,DSL,0,0,0,0,0,0,Mailed check,1,0,1,0,1,0,0
CUST_00417,13,89.31939408226809,4342.359157975731,One year,Fiber optic,0,1,0,0,0,0,Credit card,1,0,0,0,1,0,0
CUST_00418,12,102.14407280098665,6847.674381438984,Two year,Fiber optic,0,0,0,1,1,1,Electronic check,1,0,1,0,1,0,1
CUST_00419,46,24.118349527927165,491.0251425999663,Month-to-month,No,0,0,1,1,1,1,Credit card,1,0,0,0,1,0,1
CUST_00420,2,87.03854583544123,6683.204864636798,Two year,DSL,0,0,0,1,0,0,Bank transfer,0,0,0,1,1,0,0
CUST_00421,35,115.15499743553269,6767.00443963262,Month-to-month,No,1,0,0,0,0,0,Mailed check,1,0,1,0,1,0,0
CUST_00422,8,32.42199667280593,2350.7733700945905,Month-to-month,Fiber optic,0,0,1,0,0,0,Bank transfer,1,0,1,1,1,0,1
CUST_00423,26,109.62213026850382,3756.53044462522,Two year,DSL,0,0,1,0,0,1,Credit card,1,0,1,0,1,0,0
CUST_00424,34,79.4776637376936,3564.4540594457403,Month-to-month,DSL,0,0,0,0,1,1,Bank transfer,0,0,1,0,1,0,1
CUST_00425,7,81.66045818624741,1826.2276913976293,Two year,Fiber optic,0,0,0,0,0,0,Credit card,0,0,0,0,1,0,0
CUST_00426,68,81.29441748656059,3234.6950919819,Month-to-month,DSL,0,0,0,0,0,0,Electronic check,1,0,0,1,1,1,1
CUST_00427,58,49.883588633731385,450.66340014975003,Month-to-month,DSL,0,0,0,0,0,0,Electronic check,1,0,1,0,1,0,0
CUST_00428,29,113.52018152994597,2294.794374975702,Month-to-month,Fiber optic,1,0,0,0,0,1,Bank transfer,1,0,0,0,0,0,0
CUST_00429,36,114.73504626310387,6551.789186060673,One year,Fiber optic,1,0,0,1,1,0,Electronic check,1,0,1,0,1,1,0
CUST_00430,21,82.53046602139477,2348.0421839268906,One year,No,0,0,0,1,0,0,Credit card,0,1,0,0,1,0,0
CUST_00431,36,98.34227259416147,6563.832683111155,One year,No,0,0,0,1,1,0,Electronic check,1,0,0,0,1,0,1
CUST_00432,10,81.2257985881158,4299.635770375004,Month-to-month,Fiber optic,1,0,0,1,0,1,Mailed check,1,0,1,0,1,0,0
CUST_00433,24,68.43984475740406,7050.915151153164,Month-to-month,Fiber optic,1,1,0,0,0,0,Mailed check,1,0,0,0,1,1,0
CUST_00434,64,86.08201182992507,4640.75847868888,Month-to-month,Fiber optic,0,1,0,1,0,0,Bank transfer,0,0,1,0,1,0,0
CUST_00435,49,75.30014525919584,334.37896221144456,Month-to-month,DSL,1,0,0,0,1,1,Bank transfer,1,0,0,0,1,1,0
CUST_00436,36,79.747586263193,5435.819639622005,Two year,Fiber optic,0,0,0,1,0,0,Bank transfer,1,0,0,0,1,1,0
CUST_00437,24,98.3832553418862,454.34318738619237,Month-to-month,No,1,0,0,1,1,0,Bank transfer,1,0,1,1,1,0,1
CUST_00438,23,68.09038314489848,3659.7164499667583,Two year,Fiber optic,0,0,0,1,1,1,Credit card,1,1,0,0,1,1,0
CUST_00439,62,24.075410609247278,7442.470886337601,Two year,Fiber optic,0,0,1,0,0,0,Credit card,0,0,1,1,1,0,0
CUST_00440,37,36.39994809894972,1405.1111207690162,Month-to-month,DSL,1,0,0,0,1,0,Mailed check,0,1,0,0,1,0,0
CUST_00441,12,63.860721648953835,3179.9915882381983,One year,No,0,0,0,0,1,0,Credit card,1,0,0,1,1,0,0
CUST_00442,55,92.48265598740583,5865.896439902979,Month-to-month,DSL,0,0,0,0,0,1,Electronic check,1,0,1,0,1,1,0
CUST_00443,13,79.32786483101788,7069.842593149296,Month-to-month,DSL,0,0,1,0,0,0,Mailed check,0,0,1,0,1,0,1
CUST_00444,23,85.02941858734539,5400.449737465812,Month-to-month,No,1,0,0,0,1,1,Bank transfer,1,0,0,1,1,0,0
CUST_00445,30,67.92789285762873,2139.568708110237,One year,Fiber optic,1,0,0,0,0,0,Bank transfer,1,0,1,1,1,1,0
CUST_00446,17,81.57420219422428,5429.402038038108,Month-to-month,No,1,0,0,0,1,0,Credit card,1,0,1,1,1,1,0
CUST_00447,62,52.90174378146622,2444.148364722311,Month-to-month,Fiber optic,0,0,0,0,0,1,Mailed check,0,1,0,1,1,1,1
CUST_00448,13,67.01825926966652,5775.590915568008,Month-to-month,No,1,0,1,0,0,1,Credit card,1,1,0,0,1,0,0
CUST_00449,59,94.42790655949555,7636.86170792182,Month-to-month,DSL,0,0,0,0,1,0,Credit card,0,0,1,0,1,0,1
CUST_00450,19,107.18327789731212,5799.008263739677,One year,Fiber optic,0,0,0,0,1,1,Credit card,0,0,0,0,1,0,0
CUST_00451,49,63.36553339563889,6916.7559730080575,One year,No,1,0,0,0,0,0,Mailed check,0,0,0,1,1,1,0
CUST_00452,12,24.366165770736117,116.62036108947896,Month-to-month,Fiber optic,0,1,0,1,1,0,Bank transfer,1,0,1,0,1,0,1
CUST_00453,61,36.167254414680265,5768.8197853795955,Month-to-month,Fiber optic,0,0,0,0,0,0,Electronic check,0,0,0,1,1,1,1
CUST_00454,19,22.08611392915381,6653.741699235477,One year,DSL,0,1,0,0,0,1,Bank transfer,1,1,1,0,1,0,0
CUST_00455,9,85.32630192373301,420.41402660298326,Month-to-month,Fiber optic,0,0,0,0,1,0,Mailed check,1,0,1,0,1,1,1
CUST_00456,71,53.23146253551089,6985.622045577022,One year,DSL,1,0,0,0,0,0,Bank transfer,1,0,1,0,1,1,0
CUST_00457,28,74.24786357193675,2127.884403649362,Month-to-month,Fiber optic,0,0,0,0,0,0,Bank transfer,1,0,1,0,1,1,0
CUST_00458,52,69.32768467837997,5355.807605626636,Month-to-month,Fiber optic,1,0,1,0,0,0,Electronic check,1,0,0,1,1,0,1
CUST_00459,16,28.152648955242668,6422.803544284912,Month-to-month,Fiber optic,0,0,0,0,1,1,Bank transfer,1,0,0,0,1,0,1
CUST_00460,69,60.32613611238318,5335.049653168909,Month-to-month,Fiber optic,0,0,1,0,0,1,Bank transfer,1,0,0,1,1,0,0
CUST_00461,12,42.05611249223233,829.0498573787322,One year,DSL,0,1,0,0,0,1,Bank transfer,1,1,1,1,1,0,0
CUST_00462,25,61.83997886676527,4810.93999899691,Month-to-month,No,1,1,1,0,1,0,Credit card,0,0,0,0,1,0,1
CUST_00463,52,40.35782803422427,4441.710888104934,One year,No,0,0,0,0,0,0,Mailed check,0,0,0,1,0,1,0
CUST_00464,53,104.04524062769335,7212.538017786745,Two year,No,1,0,0,0,1,1,Mailed check,1,0,1,0,1,0,0
CUST_00465,23,37.41933365782536,3293.4938641892527,Month-to-month,Fiber optic,0,0,1,0,1,1,Electronic check,1,1,1,0,1,1,0
CUST_00466,16,116.0780551486977,2636.540666987696,One year,DSL,0,0,0,0,0,0,Credit card,1,1,0,0,1,0,0
CUST_00467,57,61.59073661469408,6023.821039048084,Month-to-month,Fiber optic,0,1,0,0,0,1,Credit card,1,0,0,0,1,0,0
CUST_00468,39,104.62452920190493,3360.1350760588334,Month-to-month,Fiber optic,1,1,0,1,0,1,Bank transfer,0,0,1,0,1,0,1
CUST_00469,53,82.8764818205945,5204.159782539998,One year,DSL,1,1,0,0,1,1,Mailed check,1,1,1,1,0,1,0
CUST_00470,42,93.53502986657526,5206.955711984395,Month-to-month,Fiber optic,0,0,0,0,1,0,Electronic check,0,0,0,0,0,0,0
CUST_00471,58,96.77238880667802,7115.50860844493,One year,Fiber optic,0,0,0,1,0,0,Credit card,1,0,0,0,1,1,0
CUST_00472,39,70.48448818930177,4829.66997832087,Month-to-month,No,0,0,0,0,0,0,Bank transfer,1,0,1,0,1,0,0
CUST_00473,14,74.33005233632883,4067.0135186996963,One year,DSL,1,1,0,0,0,0,Electronic check,1,0,1,0,1,1,0
CUST_00474,5,71.3995867808725,1197.0834785324844,Two year,DSL,0,0,0,1,0,0,Credit card,0,0,1,1,1,0,0
CUST_00475,35,78.80583780900793,1014.3270927617724,Two year,Fiber optic,1,0,0,1,0,0,Electronic check,1,0,0,1,1,0,0
CUST_00476,18,22.93944457565073,1319.140365736327,One year,Fiber optic,1,0,0,0,1,1,Credit card,1,0,0,0,1,1,0
CUST_00477,9,59.551516984901525,1457.6030024840468,One year,No,0,1,1,1,0,0,Electronic check,1,0,1,1,1,1,0
CUST_00478,58,80.61887135611715,5139.229032042708,One year,Fiber optic,1,0,0,1,1,0,Credit card,1,0,0,0,1,0,0
CUST_00479,17,79.77235652558643,5953.75187716917,One year,DSL,0,0,0,0,0,1,Credit card,1,0,0,0,1,1,0
CUST_00480,7,99.29560946056316,4286.933031118708,Month-to-month,Fiber optic,0,1,0,1,0,1,Electronic check,1,0,0,0,1,0,1
CUST_00481,46,85.50093388321085,6649.24008710938,Month-to-month,DSL,0,1,0,0,0,1,Credit card,1,0,1,0,1,1,0
CUST_00482,13,119.21333163406723,7930.979491195702,Month-to-month,Fiber optic,0,0,0,0,1,0,Credit card,0,0,1,1,1,0,1
CUST_00483,40,48.385452860864504,6578.0997700429125,Two year,No,1,0,0,1,0,1,Credit card,1,1,1,0,1,0,0
CUST_00484,42,55.915102966623145,5589.570752040077,Month-to-month,No,0,1,0,1,0,0,Electronic check,1,1,1,0,1,0,0
CUST_00485,9,58.38471518677963,4306.692325553458,Month-to-month,No,0,1,0,0,0,0,Electronic check,1,1,1,0,1,1,0
CUST_00486,50,66.58128070202486,3645.939266230195,Month-to-month,Fiber optic,0,0,0,0,1,1,Credit card,1,0,1,0,1,1,0
CUST_00487,27,103.59980637812095,766.6998063018846,One year,No,0,0,0,0,0,0,Credit card,1,0,0,0,0,0,0
CUST_00488,66,43.579209395920984,3255.0131123180586,One year,DSL,0,0,0,0,0,0,Electronic check,1,1,0,0,1,1,0
CUST_00489,5,97.60002070354295,7290.06363057886,Month-to-month,Fiber optic,0,1,0,0,1,0,Bank transfer,1,0,1,1,1,0,0
CUST_00490,29,60.53101830857434,6483.3787762617685,Month-to-month,DSL,0,0,1,1,1,0,Credit card,1,0,0,1,1,1,0
CUST_00491,37,80.18553836620086,1806.805783592329,Two year,Fiber optic,1,0,0,1,0,0,Bank transfer,1,0,1,0,0,0,0
CUST_00492,38,83.25405332263061,3786.2014991080055,Month-to-month,Fiber optic,1,0,0,0,1,1,Electronic check,1,0,0,1,0,0,1
CUST_00493,8,57.28486371889345,6552.1133002125025,Month-to-month,DSL,0,1,0,0,0,0,Credit card,1,0,0,0,1,0,0
CUST_00494,65,71.26152052058052,632.3379828056279,One year,Fiber optic,1,0,0,0,1,1,Bank transfer,1,0,1,0,1,0,0
CUST_00495,17,61.3031174647697,3160.4014267824086,Two year,DSL,0,0,0,0,1,0,Electronic check,1,0,1,0,1,0,0
CUST_00496,71,26.913278618661945,6829.545771304186,Month-to-month,Fiber optic,0,0,0,0,0,0,Bank transfer,1,0,1,0,1,1,1
CUST_00497,45,63.71653888168265,3290.7931269439778,One year,No,0,0,0,0,1,0,Mailed check,0,1,1,1,1,0,0
CUST_00498,4,29.73933925535522,713.1556933783828,Two year,No,0,0,0,0,0,0,Electronic check,0,0,0,0,1,1,1
CUST_00499,36,60.50207990803215,4386.021511404787,Month-to-month,No,0,0,0,0,0,1,Mailed check,0,0,0,1,1,1,1
CUST_00500,70,79.29183998317819,6907.765709854533,Two year,Fiber optic,1,0,0,0,1,0,Electronic check,1,1,1,0,1,0,0
CUST_00501,31,77.94148993435007,4763.255789329962,One year,Fiber optic,0,1,0,0,1,0,Electronic check,0,0,0,0,1,0,1
CUST_00502,19,86.26212790083204,1887.6049548924314,One year,DSL,1,0,0,0,0,1,Credit card,0,0,0,1,1,1,0
CUST_00503,61,29.526150795462627,3135.4929990853125,One year,Fiber optic,0,0,0,0,0,0,Mailed check,0,0,0,0,1,1,0
CUST_00504,54,85.21232455304379,3655.9745533372643,Month-to-month,Fiber optic,1,0,0,0,0,1,Mailed check,1,0,0,0,1,1,0
CUST_00505,39,51.214805669644704,4676.204195182162,Month-to-month,DSL,0,0,0,0,1,1,Mailed check,0,1,1,0,1,1,0
CUST_00506,19,59.90459461371111,6098.873103445643,Month-to-month,DSL,0,0,1,0,1,0,Electronic check,1,0,1,0,1,0,0
CUST_00507,39,105.79862539227058,881.1015793610197,Month-to-month,No,0,1,0,1,1,0,Mailed check,0,1,1,1,1,1,1
CUST_00508,67,20.903040412955026,7128.251060838774,Month-to-month,Fiber optic,0,0,0,0,0,0,Mailed check,1,0,1,0,1,0,1
CUST_00509,45,78.84126333406054,197.24665382699715,Two year,Fiber optic,0,0,0,0,1,1,Credit card,1,0,0,0,1,0,0
CUST_00510,13,79.87139801001075,3023.4134439266163,Two year,Fiber optic,1,1,1,0,1,0,Bank transfer,1,0,0,1,1,1,0
CUST_00511,58,59.665977634356196,316.62044878399547,One year,No,0,0,0,0,1,0,Bank transfer,1,0,0,0,1,1,0
CUST_00512,20,43.702785710833616,3204.4963802278007,Two year,No,1,1,0,0,0,0,Mailed check,1,0,0,0,1,1,0
CUST_00513,72,43.467403826155106,4253.919531099258,One year,No,0,0,0,1,0,0,Mailed check,1,0,0,0,1,0,0
CUST_00514,61,108.37096696607526,4142.282953993943,Month-to-month,No,1,0,0,1,0,0,Mailed check,0,0,0,0,1,1,0
CUST_00515,39,64.20243737828575,1408.4639415232962,Month-to-month,DSL,0,0,0,1,1,1,Mailed check,1,0,1,0,1,1,1
CUST_00516,1,53.08893629891719,5201.350029755337,Month-to-month,DSL,0,0,0,0,0,0,Bank transfer,0,0,1,0,1,1,0
CUST_00517,3,64.8777573831403,453.74975898687893,One year,Fiber optic,1,0,0,0,1,1,Credit card,1,0,1,1,1,0,0
CUST_00518,62,86.93904014593613,6119.063879046082,Month-to-month,DSL,0,0,0,0,0,1,Electronic check,0,0,1,0,1,1,0
CUST_00519,63,34.57565682447517,7578.491028549015,One year,DSL,0,0,1,0,1,0,Mailed check,1,0,0,0,1,0,0
CUST_00520,25,64.94338352137376,2784.1737344938315,Month-to-month,DSL,0,1,0,0,0,0,Mailed check,1,1,0,0,1,1,1
CUST_00521,56,78.78843711103869,4186.191115543223,One year,No,0,0,0,0,0,0,Bank transfer,1,0,0,0,1,1,0
CUST_00522,33,114.85833548514337,3093.3911966646338,Two year,No,0,1,0,1,0,1,Mailed check,1,0,0,1,1,1,0
CUST_00523,38,45.25277820754192,153.01208340207364,One year,No,1,0,0,0,0,0,Credit card,1,0,0,0,1,0,0
CUST_00524,6,55.92507479162455,3148.408572871416,Two year,No,0,0,0,0,0,1,Credit card,1,0,0,0,1,0,0
CUST_00525,58,57.93585899224238,6354.590048164637,Two year,DSL,0,1,0,1,1,1,Mailed check,1,1,1,0,1,0,0
CUST_00526,44,80.55381576448829,4808.311853249506,Two year,Fiber optic,0,0,0,1,0,0,Bank transfer,0,0,1,0,1,0,0
CUST_00527,45,55.67320530400016,899.9533254597555,Two year,Fiber optic,0,1,0,0,0,1,Mailed check,1,1,1,0,1,1,0
CUST_00528,32,73.35119252996955,6792.401968580902,Two year,DSL,0,0,0,1,0,0,Mailed check,1,0,0,0,1,0,0
CUST_00529,45,98.17903298450294,4295.574224593419,One year,DSL,1,0,0,1,0,1,Bank transfer,1,1,1,0,0,0,0
CUST_00530,61,90.53855941122036,6749.614557782941,Month-to-month,Fiber optic,0,0,0,0,0,0,Credit card,1,0,1,0,1,1,0
CUST_00531,47,64.63686465125855,4683.749998401732,Month-to-month,No,1,0,0,0,0,0,Electronic check,0,0,1,0,1,0,0
CUST_00532,21,106.42161776741689,4521.538714219725,One year,Fiber optic,0,0,0,0,0,0,Mailed check,0,0,0,0,1,1,0
CUST_00533,36,75.81402495938629,931.5475630563978,Month-to-month,Fiber optic,0,0,0,0,0,1,Credit card,1,0,1,0,1,0,1
CUST_00534,19,73.99058395022125,1422.1418917951607,Month-to-month,DSL,0,0,0,0,1,0,Mailed check,1,0,1,1,1,0,0
CUST_00535,20,23.41877659391582,7778.999526323069,Two year,Fiber optic,0,0,0,1,0,1,Electronic check,1,0,0,0,0,1,0
CUST_00536,57,118.66929803571615,1905.045299362689,Two year,Fiber optic,0,0,0,1,0,0,Bank transfer,1,0,0,1,1,0,0
CUST_00537,18,32.29708085296267,7821.871732123906,Two year,Fiber optic,0,0,0,1,0,0,Credit card,1,0,0,0,1,0,0
CUST_00538,47,43.11309124276466,4302.110381541681,Month-to-month,No,1,0,0,1,1,0,Electronic check,0,0,1,1,1,0,1
CUST_00539,49,25.169683724152698,1172.7334718051034,Month-to-month,DSL,0,1,1,1,1,0,Mailed check,0,0,1,0,0,0,0
CUST_00540,14,84.00029668369137,884.4874017541742,Month-to-month,DSL,1,1,0,0,1,0,Electronic check,0,0,0,0,1,1,1
CUST_00541,15,42.470117697267995,1750.0261585753458,Month-to-month,DSL,0,0,0,0,0,0,Credit card,1,0,0,0,1,1,0
CUST_00542,31,38.00104374727235,7412.534907200153,Month-to-month,Fiber optic,1,1,0,0,1,1,Bank transfer,0,1,1,0,1,0,0
CUST_00543,1,28.855558422324137,3371.7867721929915,Month-to-month,No,1,0,0,0,0,0,Mailed check,1,0,0,0,1,1,1
CUST_00544,54,30.330895712401567,3223.9307171440237,Two year,Fiber optic,0,1,0,0,0,0,Bank transfer,1,0,0,0,0,1,0
CUST_00545,3,78.46707004425888,2574.3294624543746,One year,No,1,0,0,0,1,0,Bank transfer,0,0,0,0,1,1,0
CUST_00546,16,88.82078658665954,1261.7886194760483,Month-to-month,DSL,0,0,0,1,0,1,Electronic check,0,1,1,0,1,0,0
CUST_00547,57,59.7378988464401,3954.024457820011,Month-to-month,No,1,0,0,0,1,0,Electronic check,0,0,1,0,1,1,1
CUST_00548,12,67.98970815920732,1127.3774818379957,Month-to-month,Fiber optic,0,0,0,1,0,0,Credit card,1,0,0,0,1,0,1
CUST_00549,16,88.59677359829841,6700.293867420388,Month-to-month,DSL,0,0,0,0,1,0,Credit card,1,0,1,0,1,1,1
CUST_00550,72,21.737979018547964,3026.136191574921,Two year,Fiber optic,1,0,0,0,1,1,Bank transfer,0,0,1,0,1,1,0
CUST_00551,24,52.31306570702785,3060.948185476191,Month-to-month,Fiber optic,0,1,0,0,0,1,Credit card,1,0,0,0,0,0,1
CUST_00552,28,117.30977480703464,3844.6507850169314,Month-to-month,DSL,0,0,1,1,0,0,Bank transfer,1,0,1,0,1,0,1
CUST_00553,8,78.01122296954681,3608.6089340094377,Month-to-month,Fiber optic,1,0,0,0,0,0,Mailed check,1,0,0,0,0,0,1
CUST_00554,36,45.422457989749326,7959.37798716864,Month-to-month,DSL,0,0,0,0,1,1,Bank transfer,1,1,1,0,1,0,0
CUST_00555,8,72.17300466362131,4408.51085762459,One year,Fiber optic,0,0,0,0,0,1,Credit card,1,0,0,1,1,0,0
CUST_00556,58,54.26534881209153,796.7934599399784,One year,Fiber optic,0,0,0,0,1,1,Credit card,1,0,1,0,1,1,0
CUST_00557,60,73.22449888262992,4894.330998457746,One year,No,0,0,1,0,1,1,Bank transfer,1,0,0,1,1,0,0
CUST_00558,50,32.574151180664884,1297.5159136720517,Month-to-month,DSL,1,0,1,0,0,1,Electronic check,0,0,1,0,1,0,1
CUST_00559,28,33.27146538192774,344.4073933776016,One year,DSL,0,0,0,0,0,1,Bank transfer,1,0,0,1,1,0,0
CUST_00560,41,34.35423620393929,7768.86301405026,One year,DSL,0,0,1,0,1,0,Bank transfer,1,0,1,1,1,0,0
CUST_00561,64,113.98197919268418,6210.9572431230545,Two year,No,0,1,0,0,0,0,Electronic check,1,0,0,0,1,0,0
CUST_00562,27,93.28989183413418,7842.8610400687585,Month-to-month,Fiber optic,1,1,0,0,0,0,Mailed check,1,0,1,0,1,1,0
CUST_00563,63,36.238189466232086,3875.239739375715,Month-to-month,DSL,0,0,1,0,0,1,Electronic check,1,1,1,0,1,0,1
CUST_00564,17,38.83490837656014,4304.834496076911,One year,No,0,0,0,0,0,1,Credit card,0,0,0,0,1,1,0
CUST_00565,33,93.08294748708764,1429.8619517611287,One year,DSL,1,0,0,0,1,1,Electronic check,0,0,1,1,1,0,1
CUST_00566,29,35.616384479217395,2050.568670673926,Month-to-month,DSL,0,0,0,0,0,0,Credit card,0,0,0,1,1,1,1
CUST_00567,13,43.45612933348286,6724.538797732343,Month-to-month,DSL,0,0,1,0,1,0,Credit card,1,0,1,1,1,0,0
CUST_00568,46,116.3346832820399,2913.8666122289937,Month-to-month,DSL,0,0,0,0,0,0,Bank transfer,0,0,1,1,1,1,0
CUST_00569,35,45.53065247284319,6631.83829299171,Two year,DSL,0,1,1,0,1,0,Bank transfer,0,0,0,1,1,1,0
CUST_00570,6,86.16323503711467,5701.208421867551,Month-to-month,Fiber optic,0,0,0,1,0,1,Mailed check,0,0,1,0,0,1,0
CUST_00571,69,117.86312874005304,1499.6503096477375,Two year,Fiber optic,0,0,0,0,0,1,Credit card,0,0,0,0,1,1,0
CUST_00572,47,57.42967671397926,4108.826292345962,Month-to-month,No,1,0,1,0,0,0,Bank transfer,0,0,0,0,1,1,1
CUST_00573,25,21.751599086206223,5451.359839997863,Two year,Fiber optic,0,0,0,0,1,0,Credit card,0,0,1,0,0,1,0
CUST_00574,66,44.414729042237425,1956.7939969502183,Two year,DSL,1,0,1,1,1,1,Mailed check,1,0,1,0,1,1,0
CUST_00575,10,103.08771913417054,6662.439233108607,Month-to-month,Fiber optic,0,0,0,0,0,0,Credit card,0,0,0,0,1,1,0
CUST_00576,56,106.46088359550367,4404.138494606976,Two year,DSL,1,0,0,0,0,1,Mailed check,0,0,0,0,1,1,0
CUST_00577,30,96.85193645237912,1405.4121984965652,Month-to-month,Fiber optic,1,0,0,1,0,0,Mailed check,1,0,1,0,1,0,0
CUST_00578,5,31.3109819076573,4705.57696670036,Two year,Fiber optic,0,0,0,1,0,0,Mailed check,1,0,0,1,1,0,0
CUST_00579,33,99.55103716964031,7997.739052831721,One year,No,0,0,0,0,1,0,Bank transfer,0,0,1,0,0,1,0
CUST_00580,65,111.86777969935042,1289.119784140967,Month-to-month,No,0,0,1,0,1,0,Electronic check,0,0,1,0,1,0,0
CUST_00581,18,80.06095425462361,6552.379747944272,One year,DSL,1,0,1,1,0,0,Electronic check,1,0,0,1,0,1,1
CUST_00582,49,114.08753563380648,1737.741125181708,Two year,DSL,1,0,0,0,1,0,Bank transfer,0,0,0,0,1,0,0
CUST_00583,11,102.68388837118775,6280.86780273469,Month-to-month,DSL,0,1,1,0,0,0,Credit card,0,0,1,0,1,0,1
CUST_00584,26,86.69715169909072,5903.165592659165,One year,DSL,0,0,1,0,1,0,Bank transfer,0,1,0,0,1,1,0
CUST_00585,63,77.71852367117481,2473.8661462434156,One year,DSL,0,1,0,1,0,0,Credit card,0,0,1,0,1,0,0
CUST_00586,59,54.85736672419705,2674.0026287591536,Two year,Fiber optic,1,1,0,0,0,0,Mailed check,1,0,1,1,1,0,0
CUST_00587,27,35.92874452428052,6360.918996507061,Month-to-month,DSL,0,0,1,0,0,0,Bank transfer,1,0,1,0,1,0,0
CUST_00588,49,80.49539226905408,3745.41954390977,Month-to-month,No,0,0,0,1,0,1,Electronic check,1,0,0,0,1,0,1
CUST_00589,33,51.81115536181195,5873.462426823289,Month-to-month,No,0,1,1,0,1,1,Credit card,1,0,0,0,1,1,1
CUST_00590,1,106.64386675276454,1269.0747641900946,One year,Fiber optic,0,0,1,0,1,0,Bank transfer,1,0,1,1,1,0,0
CUST_00591,21,119.33369373586285,6835.206477022272,Month-to-month,DSL,1,0,1,0,0,0,Bank transfer,1,1,1,0,1,1,0
CUST_00592,55,95.24277626155725,5715.989261790321,Two year,DSL,0,1,0,1,1,0,Credit card,1,1,1,1,1,0,0
CUST_00593,6,29.048169528705074,7264.848189795188,Month-to-month,DSL,0,0,0,0,0,0,Mailed check,0,1,0,0,1,1,1
CUST_00594,69,48.86855955306381,1145.7417943762823,One year,Fiber optic,0,0,0,0,1,1,Mailed check,1,0,1,1,1,0,0
CUST_00595,5,30.910963176574974,4784.814552848721,Month-to-month,DSL,0,0,0,0,0,1,Mailed check,1,1,0,1,1,0,1
CUST_00596,3,85.05116477917157,4833.052621818569,Month-to-month,Fiber optic,0,1,0,0,0,1,Mailed check,0,0,1,1,0,0,0
CUST_00597,53,96.51908645557846,2892.3398503195813,Month-to-month,Fiber optic,1,0,0,1,0,0,Credit card,1,0,1,0,1,0,1
CUST_00598,23,112.56748308807119,3721.8847540971365,Month-to-month,DSL,1,0,0,0,0,0,Electronic check,1,0,1,1,1,0,1
CUST_00599,53,63.817234641198766,400.0543499898424,One year,DSL,0,1,1,0,1,1,Bank transfer,1,0,0,0,1,1,0
CUST_00600,37,110.13756495884444,5992.294305153395,Two year,DSL,0,0,0,0,0,0,Bank transfer,0,0,1,1,1,0,0
CUST_00601,17,107.78911590413276,4439.647587285075,One year,No,1,0,0,1,0,0,Mailed check,1,0,0,0,0,0,0
CUST_00602,1,51.71957167653986,556.1543097664728,Two year,Fiber optic,0,0,0,0,0,1,Credit card,1,0,1,0,1,0,0
CUST_00603,51,106.8900625540571,5477.971554387836,Two year,Fiber optic,0,0,0,0,1,1,Electronic check,1,1,0,0,1,1,1
CUST_00604,45,57.56722518817265,3787.5784101263844,One year,DSL,1,0,0,0,1,1,Electronic check,0,0,0,0,1,0,1
CUST_00605,4,49.68692745602808,372.24394945750004,Two year,Fiber optic,1,0,0,0,0,0,Bank transfer,0,0,0,0,1,0,0
CUST_00606,62,84.90746587943931,7759.901042099954,One year,Fiber optic,1,0,0,0,0,0,Mailed check,1,0,1,0,1,0,0
CUST_00607,65,52.83812278850811,7597.985930406579,Month-to-month,Fiber optic,1,1,0,0,1,0,Bank transfer,1,1,1,0,1,1,0
CUST_00608,32,83.02087483291442,4151.929087562861,One year,Fiber optic,1,0,0,0,0,1,Bank transfer,1,0,1,1,1,1,0
CUST_00609,34,80.98318054986945,840.0121235766906,Month-to-month,No,0,0,1,0,0,0,Electronic check,1,0,1,0,1,0,1
CUST_00610,72,76.34389273484588,6061.507650628875,One year,Fiber optic,0,0,1,1,0,1,Credit card,1,1,1,0,1,0,0
CUST_00611,39,58.04197042327977,3986.2556908352594,One year,DSL,0,1,1,0,0,1,Electronic check,1,0,0,1,1,0,0
CUST_00612,26,74.84997216514768,2489.3350784861013,Month-to-month,Fiber optic,0,0,1,1,0,0,Bank transfer,0,0,1,0,1,1,1
CUST_00613,34,79.64854749854216,3982.2036024755985,Month-to-month,DSL,0,0,1,0,1,0,Mailed check,0,0,1,0,1,0,1
CUST_00614,54,74.56868884954734,4227.308748703169,Two year,Fiber optic,0,0,1,1,0,0,Mailed check,1,0,0,0,0,1,0
